source,participant,subj_values,Model,Meaning,Task,Condition,Stem
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,75565,0.6666666666666666,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,100111,0.6666666666666666,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,103482,0.5,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,150932,0.5,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,195051,0.5,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,196092,0.3333333333333333,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,204573,0.16666666666666666,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,295781,0.16666666666666666,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,296211,0.3333333333333333,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,297492,0.8333333333333334,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,303429,1,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,384294,0.5,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,385370,0.16666666666666666,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,427171,0.3333333333333333,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,430083,0.6666666666666666,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,480171,0.8333333333333334,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,530171,0.5,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,537070,0.5,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,567835,0.3333333333333333,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,610842,0.3333333333333333,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,649153,0.5,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,692032,0.6666666666666666,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,706413,0.6666666666666666,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,722527,0.3333333333333333,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,780425,0.3333333333333333,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,791629,0.6666666666666666,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,808694,0.5,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,814040,0.5,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,828936,0.6666666666666666,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,833721,0.3333333333333333,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,904940,0.6666666666666666,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,979237,0.5,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,980703,0.6666666666666666,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_familiar_stem_subj_means,983166,0.3333333333333333,novel_meaning_2afc_data_cond3_familiar_stem,novel,2afc,cond3,familiar
novel_meaning_2afc_data_cond3_novel_stem_subj_means,23855,0.5,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,75565,0.5,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,100111,0.5,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,103482,0.3333333333333333,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,150932,0.5,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,195051,0.6666666666666666,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,196092,0.6666666666666666,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,204573,0.6666666666666666,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,295781,0.6666666666666666,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,296211,0.3333333333333333,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,297492,0.5,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,303429,0.5,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,384294,0.8333333333333334,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,385370,0.3333333333333333,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,427171,0.5,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,430083,0.3333333333333333,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,480171,0.6666666666666666,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,530171,0.3333333333333333,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,537070,0.5,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,567835,0.3333333333333333,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,610842,0.16666666666666666,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,649153,0.5,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,692032,0.5,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,706413,0.5,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,722527,0.6666666666666666,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,780425,0.6666666666666666,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,791629,0.6666666666666666,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,808694,0.6666666666666666,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,814040,0.3333333333333333,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,828936,0.6666666666666666,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,833721,0.3333333333333333,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,904940,0.3333333333333333,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,979237,0.5,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,980703,0.6666666666666666,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_2afc_data_cond3_novel_stem_subj_means,983166,0.8333333333333334,novel_meaning_2afc_data_cond3_novel_stem,novel,2afc,cond3,novel
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,10491,1,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,39146,0,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,49522,1,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,64196,0.42857142857142855,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,66002,0.36363636363636365,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,112108,0,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,145601,0,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,183053,0.4444444444444444,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,237233,0.16666666666666666,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,275912,0.16666666666666666,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,337780,0.5714285714285714,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,375898,0,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,439037,0.5555555555555556,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,455957,0,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,484560,1,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,499937,0,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,504285,0.4166666666666667,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,516480,0.3333333333333333,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,524572,0,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,581431,0.3333333333333333,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,618798,0.5,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,669582,0.5,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,695258,0.14285714285714285,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,697965,0.4,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,728095,0.45454545454545453,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,757339,0,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,795819,0.5,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,819354,0.4,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,870704,0.5555555555555556,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,872729,0.4,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,877250,0,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,879226,0,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,916209,0.2727272727272727,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_familiar_stem_subj_means,949821,0.36363636363636365,novel_meaning_comprehension_data_cond1_familiar_stem,novel,comprehension,cond1,familiar
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,10491,0.8,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,39146,0,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,49522,0.6666666666666666,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,64196,0.4,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,66002,0.3333333333333333,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,112108,0.08333333333333333,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,145601,0,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,183053,0.6,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,237233,0.08333333333333333,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,275912,0.2,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,337780,0,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,375898,0,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,439037,0.5714285714285714,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,455957,0,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,484560,0.5,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,499937,0.125,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,504285,0.5,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,516480,0.42857142857142855,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,524572,0.2727272727272727,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,581431,0.2727272727272727,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,669582,0.5,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,695258,0,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,697965,0.5,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
novel_meaning_comprehension_data_cond1_novel_stem_subj_means,728095,0.3333333333333333,novel_meaning_comprehension_data_cond1_novel_stem,novel,comprehension,cond1,novel
