participant,date,condition,age,native_lang,other_langs,stem_condition,comprehension_label,comprehension_response,comprehension_suffix,language,freq_suffix,original_meaning,novel_meaning,frequent,meaning,frequency,condition_numeric
722527,2025-03-03,3,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
817058,2025-03-03,2,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
817058,2025-03-03,2,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
817058,2025-03-03,2,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
817058,2025-03-03,2,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
817058,2025-03-03,2,,,,familiar,berkodan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
817058,2025-03-03,2,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
817058,2025-03-03,2,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
817058,2025-03-03,2,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
817058,2025-03-03,2,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
817058,2025-03-03,2,,,,novel,merodan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
817058,2025-03-03,2,,,,familiar,koradan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
817058,2025-03-03,2,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
817058,2025-03-03,2,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
817058,2025-03-03,2,,,,novel,pildan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
817058,2025-03-03,2,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
817058,2025-03-03,2,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
817058,2025-03-03,2,,,,familiar,berkodan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
817058,2025-03-03,2,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
817058,2025-03-03,2,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
817058,2025-03-03,2,,,,familiar,koradan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
817058,2025-03-03,2,,,,familiar,baldan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
817058,2025-03-03,2,,,,novel,merodan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
817058,2025-03-03,2,,,,novel,shintidan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
427171,2025-03-03,3,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
427171,2025-03-03,3,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
427171,2025-03-03,3,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
427171,2025-03-03,3,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
427171,2025-03-03,3,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
427171,2025-03-03,3,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
150106,2025-03-03,2,,,,novel,pilnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
150106,2025-03-03,2,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
150106,2025-03-03,2,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
150106,2025-03-03,2,,,,novel,shintinem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
150106,2025-03-03,2,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
150106,2025-03-03,2,,,,novel,meronem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
150106,2025-03-03,2,,,,familiar,koranem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
150106,2025-03-03,2,,,,familiar,berkonem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
150106,2025-03-03,2,,,,familiar,balnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
150106,2025-03-03,2,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
150106,2025-03-03,2,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
150106,2025-03-03,2,,,,novel,pilnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
150106,2025-03-03,2,,,,novel,shintinem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
150106,2025-03-03,2,,,,familiar,berkonem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
150106,2025-03-03,2,,,,familiar,koranem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
150106,2025-03-03,2,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
150106,2025-03-03,2,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
150106,2025-03-03,2,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
150106,2025-03-03,2,,,,novel,meronem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
150106,2025-03-03,2,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
150106,2025-03-03,2,,,,familiar,balnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
150106,2025-03-03,2,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
150106,2025-03-03,2,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
208147,2025-03-03,2,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
208147,2025-03-03,2,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
208147,2025-03-03,2,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
208147,2025-03-03,2,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
208147,2025-03-03,2,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
208147,2025-03-03,2,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
208147,2025-03-03,2,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
208147,2025-03-03,2,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
208147,2025-03-03,2,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
208147,2025-03-03,2,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
208147,2025-03-03,2,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
208147,2025-03-03,2,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
208147,2025-03-03,2,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
208147,2025-03-03,2,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
208147,2025-03-03,2,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
208147,2025-03-03,2,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
208147,2025-03-03,2,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
208147,2025-03-03,2,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
208147,2025-03-03,2,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
208147,2025-03-03,2,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
208147,2025-03-03,2,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
208147,2025-03-03,2,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
208147,2025-03-03,2,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
208147,2025-03-03,2,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
835615,2025-03-03,2,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
835615,2025-03-03,2,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
835615,2025-03-03,2,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
835615,2025-03-03,2,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
835615,2025-03-03,2,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
835615,2025-03-03,2,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
835615,2025-03-03,2,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
835615,2025-03-03,2,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
835615,2025-03-03,2,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
835615,2025-03-03,2,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
835615,2025-03-03,2,,,,novel,meronem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
835615,2025-03-03,2,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
835615,2025-03-03,2,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
835615,2025-03-03,2,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
835615,2025-03-03,2,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
835615,2025-03-03,2,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
835615,2025-03-03,2,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
835615,2025-03-03,2,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
835615,2025-03-03,2,,,,familiar,berkonem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
835615,2025-03-03,2,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
118797,2025-03-03,2,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
118797,2025-03-03,2,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
118797,2025-03-03,2,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
118797,2025-03-03,2,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
118797,2025-03-03,2,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
118797,2025-03-03,2,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
118797,2025-03-03,2,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
118797,2025-03-03,2,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
118797,2025-03-03,2,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
118797,2025-03-03,2,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
118797,2025-03-03,2,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
118797,2025-03-03,2,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
118797,2025-03-03,2,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
118797,2025-03-03,2,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
118797,2025-03-03,2,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
118797,2025-03-03,2,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
118797,2025-03-03,2,,,,familiar,baldan,dim_pl,dan,nem,infreq,0,1,0,1,0,3-3
118797,2025-03-03,2,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
118797,2025-03-03,2,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
118797,2025-03-03,2,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
118797,2025-03-03,2,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
537070,2025-03-03,3,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
537070,2025-03-03,3,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
537070,2025-03-03,3,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
537070,2025-03-03,3,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
537070,2025-03-03,3,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
537070,2025-03-03,3,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
537070,2025-03-03,3,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
537070,2025-03-03,3,,,,familiar,berkonem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
537070,2025-03-03,3,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
537070,2025-03-03,3,,,,novel,meronem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
537070,2025-03-03,3,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
537070,2025-03-03,3,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
537070,2025-03-03,3,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
537070,2025-03-03,3,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
537070,2025-03-03,3,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
537070,2025-03-03,3,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
537070,2025-03-03,3,,,,familiar,berkonem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
537070,2025-03-03,3,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
537070,2025-03-03,3,,,,novel,meronem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
537070,2025-03-03,3,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
537070,2025-03-03,3,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
537070,2025-03-03,3,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
537070,2025-03-03,3,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
537070,2025-03-03,3,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
480171,2025-03-03,3,,,,familiar,koranem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
480171,2025-03-03,3,,,,novel,shintinem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
480171,2025-03-03,3,,,,familiar,balnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
480171,2025-03-03,3,,,,familiar,berkonem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
480171,2025-03-03,3,,,,novel,meronem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
480171,2025-03-03,3,,,,novel,pilnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
480171,2025-03-03,3,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
480171,2025-03-03,3,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
480171,2025-03-03,3,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
480171,2025-03-03,3,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
480171,2025-03-03,3,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
480171,2025-03-03,3,,,,familiar,balnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
480171,2025-03-03,3,,,,familiar,berkonem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
480171,2025-03-03,3,,,,novel,meronem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
480171,2025-03-03,3,,,,novel,pilnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
480171,2025-03-03,3,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-12
480171,2025-03-03,3,,,,familiar,koranem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
480171,2025-03-03,3,,,,novel,shintinem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
877238,2025-03-03,2,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
877238,2025-03-03,2,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
877238,2025-03-03,2,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
877238,2025-03-03,2,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
877238,2025-03-03,2,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
877238,2025-03-03,2,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
877238,2025-03-03,2,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
877238,2025-03-03,2,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
877238,2025-03-03,2,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
877238,2025-03-03,2,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
877238,2025-03-03,2,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
877238,2025-03-03,2,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
877238,2025-03-03,2,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
877238,2025-03-03,2,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
877238,2025-03-03,2,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
877238,2025-03-03,2,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
877238,2025-03-03,2,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
877238,2025-03-03,2,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
877238,2025-03-03,2,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
877238,2025-03-03,2,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
877238,2025-03-03,2,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-3
877238,2025-03-03,2,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
491215,2025-03-03,2,,,,novel,meronem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
491215,2025-03-03,2,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
491215,2025-03-03,2,,,,familiar,berkonem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
491215,2025-03-03,2,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
491215,2025-03-03,2,,,,familiar,koranem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
491215,2025-03-03,2,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
491215,2025-03-03,2,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
491215,2025-03-03,2,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
491215,2025-03-03,2,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
491215,2025-03-03,2,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
491215,2025-03-03,2,,,,novel,pilnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
491215,2025-03-03,2,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
491215,2025-03-03,2,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
491215,2025-03-03,2,,,,familiar,balnem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
491215,2025-03-03,2,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
491215,2025-03-03,2,,,,familiar,koranem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
491215,2025-03-03,2,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
491215,2025-03-03,2,,,,novel,shintinem,dim_pl,nem,dan,infreq,0,1,0,1,0,3-3
491215,2025-03-03,2,,,,novel,meronem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
491215,2025-03-03,2,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
491215,2025-03-03,2,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
064196,2025-03-03,1,,,,familiar,baldan,dim_pl,dan,nem,infreq,0,1,0,1,0,12-3
064196,2025-03-03,1,,,,novel,meronem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
064196,2025-03-03,1,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
064196,2025-03-03,1,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
064196,2025-03-03,1,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
064196,2025-03-03,1,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
064196,2025-03-03,1,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
064196,2025-03-03,1,,,,familiar,koranem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
064196,2025-03-03,1,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
064196,2025-03-03,1,,,,novel,shintinem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
064196,2025-03-03,1,,,,familiar,berkonem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
064196,2025-03-03,1,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
757339,2025-03-03,1,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
757339,2025-03-03,1,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
757339,2025-03-03,1,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
757339,2025-03-03,1,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
757339,2025-03-03,1,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
757339,2025-03-03,1,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
757339,2025-03-03,1,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
757339,2025-03-03,1,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
757339,2025-03-03,1,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
757339,2025-03-03,1,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
757339,2025-03-03,1,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
757339,2025-03-03,1,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
757339,2025-03-03,1,,,,novel,pilnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
757339,2025-03-03,1,,,,novel,meronem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
757339,2025-03-03,1,,,,novel,merodan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
757339,2025-03-03,1,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
757339,2025-03-03,1,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
757339,2025-03-03,1,,,,familiar,baldan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
757339,2025-03-03,1,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
757339,2025-03-03,1,,,,familiar,berkodan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
757339,2025-03-03,1,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
757339,2025-03-03,1,,,,novel,shintinem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
757339,2025-03-03,1,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
757339,2025-03-03,1,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,12-3
814040,2025-03-03,3,,,,familiar,koradan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
814040,2025-03-03,3,,,,familiar,berkonem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
814040,2025-03-03,3,,,,novel,pilnem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
814040,2025-03-03,3,,,,familiar,koranem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
814040,2025-03-03,3,,,,novel,shintinem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
814040,2025-03-03,3,,,,familiar,balnem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
814040,2025-03-03,3,,,,novel,meronem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
814040,2025-03-03,3,,,,novel,shintidan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
814040,2025-03-03,3,,,,novel,shintinem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
814040,2025-03-03,3,,,,familiar,berkonem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
814040,2025-03-03,3,,,,novel,pildan,big_pl,dan,nem,infreq,1,0,0,0,0,3-3
814040,2025-03-03,3,,,,novel,meronem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
814040,2025-03-03,3,,,,familiar,koranem,dim_sg,nem,nem,freq,1,0,1,0,1,12-12
814040,2025-03-03,3,,,,familiar,balnem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
814040,2025-03-03,3,,,,novel,pilnem,dim_pl,nem,nem,freq,0,1,1,1,1,12-12
323058,2025-03-03,2,,,,familiar,balnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
323058,2025-03-03,2,,,,novel,meronem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
323058,2025-03-03,2,,,,novel,pildan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
323058,2025-03-03,2,,,,novel,pilnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
323058,2025-03-03,2,,,,familiar,berkonem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
323058,2025-03-03,2,,,,novel,shintidan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
323058,2025-03-03,2,,,,familiar,koradan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
323058,2025-03-03,2,,,,novel,shintinem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
323058,2025-03-03,2,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
323058,2025-03-03,2,,,,novel,merodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
323058,2025-03-03,2,,,,familiar,berkodan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
323058,2025-03-03,2,,,,novel,pilnem,dim_sg,nem,dan,infreq,1,0,0,0,0,3-3
323058,2025-03-03,2,,,,familiar,baldan,big_pl,dan,dan,freq,1,0,1,0,1,12-3
